name,rating,namespace,wiki,url,edit_count,characters_added,references_added,new,deleted,pageviews,pageviews_link,course_slug,,,,,,,,title,,,,,
Charles Babbage   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Charles_Babbage,1,0,-135,FALSE,FALSE,1107807,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Charles_Babbage,Indyhall/Philly_Indyhall_Art_and_Feminism_2018,,,,,,,,Reginald,Stuart,Poole,,,
Charity Marsh   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Charity_Marsh,5,9562,8339,TRUE,FALSE,45,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-05&end=2099-01-01&project=en.wikipedia.org&pages=Charity_Marsh,University_of_Regina/University_of_Regina_ArtAndFeminism2018,,,,,,,,Rehab,Nazzal,,,,
Chantal Zakari   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Chantal_Zakari,3,108,-31,FALSE,FALSE,115,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Chantal_Zakari,MIT/Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Rembrandt,Peale,,,,
Chantal Akerman   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Chantal_Akerman,2,375,375,FALSE,FALSE,40144,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-11&end=2099-01-01&project=en.wikipedia.org&pages=Chantal_Akerman,"The_Jewish_Museum/The_Jewish_Museum_NYC_Wikipedia_Edit-a-thon_(Sunday,_March_11,_2-6_pm)",,,,,,,,Remedios,Varo,,,,
Cey Adams   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cey_Adams,1,54,54,FALSE,FALSE,2738,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-22&end=2099-01-01&project=en.wikipedia.org&pages=Cey_Adams,"The_Menil_Collection/Houston_Menil_ArtAndFeminism_2018_(February_22,_2018_from_12-7pm)",,,,,,,,Renée,Green,,,,
Cesar Moro   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/C%C3%A9sar_Moro,2,4596,4596,FALSE,FALSE,153,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=César_Moro,"Art_Gallery_of_Ontario/Toronto_AGO_Art_and_Feminism_2018_(March_24,_2018)",,,,,,,,Renée,Van,Halm,,,
Cephas Narh Omenyo  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cephas_Narh_Omenyo,4,868,868,TRUE,FALSE,58,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-31&end=2099-01-01&project=en.wikipedia.org&pages=Cephas_Narh_Omenyo,NetSquared_Accra_Ghana/NetSquared_Accra_Art_and_Feminism_2018_(31st_March_2018),,,,,,,,Renee,Petropoulos,,,,
Cellestine Hannemann   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cellestine_Hannemann,1,243,243,FALSE,FALSE,34,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Cellestine_Hannemann,LACMA/Los_Angeles_LACMA_ArtAndFeminism_2018,,,,,,,,Renee,Stout,,,,
Celine Rattray   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Celine_Rattray,19,4877,4867,TRUE,FALSE,539,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-04&end=2099-01-01&project=en.wikipedia.org&pages=Celine_Rattray,Kickstarter/Kickstarter_ArtandFeminism_2018,,,,,,,,Renee,Van,Halm,,,
Celeste Ng   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Celeste_Ng,1,785,785,FALSE,FALSE,14675,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-13&end=2099-01-01&project=en.wikipedia.org&pages=Celeste_Ng,Temple_University/Philadelphia_ArtandFeminism_2018_(2018),,,,,,,,Rhoda,Reddock,,,,
Cecilia Paredes   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cecilia_Paredes,19,10842,10458,TRUE,FALSE,84,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Cecilia_Paredes,Indyhall/Philly_Indyhall_Art_and_Feminism_2018,,,,,,,,Richard,Gill,(conductor),,,
Cecilia Cuțescu-Storck   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cecilia_Cuțescu-Storck,1,460,460,FALSE,FALSE,76,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Cecilia_Cuțescu-Storck,"Index,_Stockholm/School_in_Common_Wikipedia_edit-a-thon",,,,,,,,Richard,H.,Goodwin,,,
Cecile Emeke   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cecile_Emeke,1,24,24,FALSE,FALSE,2649,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Cecile_Emeke,WUSTL/STL_ArtandFeminism,,,,,,,,Richelle,Bear,Hat,,,
Cecile Chong   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cecile_Chong,17,3039,2485,TRUE,FALSE,137,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Cecile_Chong,Triangle_Arts_Association/BLT_hosts_Art_and_Feminism_2018_at_Triangle,,,,,,,,Rick,Lowe,,,,
Cecile Abish   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cecile_Abish,3,1168,1168,FALSE,FALSE,113,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-29&end=2099-01-01&project=en.wikipedia.org&pages=Cecile_Abish,Emory_University/Atlanta_Emory_ArtandFeminism_2018,,,,,,,,Rimma,Aldonina,,,,
Ce Roser   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Ce_Roser,2,542,542,FALSE,FALSE,30,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-07&end=2099-01-01&project=en.wikipedia.org&pages=Ce_Roser,Cleveland_Museum_of_Art_Ingalls_Library/CLE_CMA_ArtandFeminism_2018,,,,,,,,Rina,Banerjee,,,,
Cauleen Smith   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cauleen_Smith,1,1277,1277,FALSE,FALSE,3730,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Cauleen_Smith,Indyhall/Philly_Indyhall_Art_and_Feminism_2018,,,,,,,,Rina,Yerushalmi,,,,
Cathy Busby   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cathy_Busby,3,1973,1973,FALSE,FALSE,56,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Cathy_Busby,Belkin_Western_Front/Vancouver_ArtAndFeminism_2018_(March_2018),,,,,,,,Rineke,Dijkstra,,,,
Cathleen Falsani   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cathleen_Falsani,1,206,206,FALSE,FALSE,195,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-29&end=2099-01-01&project=en.wikipedia.org&pages=Cathleen_Falsani,University_of_New_Hampshire/UNH_Art_and_Feminism_2018_Wikipedia_Edit-a-thon,,,,,,,,Rinko,Kawauchi,,,,
Catherine Tharp Altvater  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Tharp_Altvater,1,190,190,FALSE,FALSE,64,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Tharp_Altvater,The_University_of_Arkansas/NW_Arkansas_Art_And_Feminism_Edit-a-Thon,,,,,,,,Rita,Ackermann,,,,
Catherine Taft   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Taft,2,275,116,FALSE,FALSE,33,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Taft,University_of_San_Francisco_Gleeson_Library/USF_Art_and_Feminism_2018,,,,,,,,Rita,Dominic,,,,
Catherine Maude Nichols  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Maude_Nichols,3,223,223,FALSE,FALSE,108,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-04&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Maude_Nichols,Kickstarter/Kickstarter_ArtandFeminism_2018,,,,,,,,Rita,Korankye,Ankrah,,,
Catherine Lacey (author)  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Lacey_(author),5,516,432,FALSE,FALSE,1098,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-01-18&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Lacey_(author),Montana_State_University/Bozeman_ArtAndFeminism_2018,,,,,,,,Rita,Letendre,,,,
Catherine Disher   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Disher,1,4,4,FALSE,FALSE,3015,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Disher,"Phillips_Exeter_Academy/Phillips_Exeter_ArtAndFeminism_2018_(Sunday_March_25,_2018)",,,,,,,,Rita,McBride,,,,
Catherine Christer Hennix  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Christer_Hennix,3,613,613,FALSE,FALSE,304,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-06&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Christer_Hennix,UC_Berkeley/UC_Berkeley_ArtAndFeminism2018,,,,,,,,Rita,of,Cascia,,,
Catherine Andras   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catherine_Andras,2,1807,1807,FALSE,FALSE,513,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Catherine_Andras,National_Gallery_of_Ireland/Art_and_Feminism_(2018),,,,,,,,Robert,Indiana,,,,
Catharina van Hemessen  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Catharina_van_Hemessen,3,468,169,FALSE,FALSE,8566,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-20&end=2099-01-01&project=en.wikipedia.org&pages=Catharina_van_Hemessen,Virginia_Polytechnic_Institute_and_State_University/Architecture_and_Art_and_Feminism_Wiki_Edit-a-thon,,,,,,,,Robert,Kane,(chemist),,,
Cate Marvin   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cate_Marvin,2,90,78,FALSE,FALSE,89,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Cate_Marvin,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Robert,Levine,(artist),,,
Cassils (artist)   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cassils_(artist),4,290,290,FALSE,FALSE,760,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-04&end=2099-01-01&project=en.wikipedia.org&pages=Cassils_(artist),CUNY/AF_TtT,,,,,,,,Robert,Munsch,,,,
Carter G. Woodson  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carter_G._Woodson,1,0,-1531,FALSE,FALSE,31470,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-12&end=2099-01-01&project=en.wikipedia.org&pages=Carter_G._Woodson,Metropolitan_Museum/Met_Wikidata,,,,,,,,Robert,Riger,,,,
Carrie Mae Weems  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carrie_Mae_Weems,1,0,-233,FALSE,FALSE,33766,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Carrie_Mae_Weems,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Robert,Witt,(art,historian),,
Carolyn Leigh (artist)  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carolyn_Leigh_(artist),4,4917,4843,TRUE,FALSE,24,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-29&end=2099-01-01&project=en.wikipedia.org&pages=Carolyn_Leigh_(artist),ASU/ASU_School_of_Art_AF_2018_(2018),,,,,,,,Robert,Zahn,(archaeologist),,,
Carolyn L. Mazloomi  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carolyn_L._Mazloomi,2,809,809,FALSE,FALSE,75,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Carolyn_L._Mazloomi,Bard_Graduate_Center/Bard_Graduate_Center_ArtandFeminism_2018,,,,,,,,Roberta,Smith,,,,
Carolyn D. Wright  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carolyn_D._Wright,1,302,302,FALSE,FALSE,505,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-23&end=2099-01-01&project=en.wikipedia.org&pages=Carolyn_D._Wright,The_University_of_Arizona/Poetry_Center_ArtAndFeminism_2018,,,,,,,,Robin,Rhode,,,,
Carolyn Castano   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carolyn_Castano,4,759,759,FALSE,FALSE,28,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Carolyn_Castano,Stanford_University/Art_and_Feminism_at_Stanford,,,,,,,,Rognvald,Eysteinsson,,,,
Caroline Bergvall   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Caroline_Bergvall,1,133,133,FALSE,FALSE,182,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-23&end=2099-01-01&project=en.wikipedia.org&pages=Caroline_Bergvall,The_University_of_Arizona/Poetry_Center_ArtAndFeminism_2018,,,,,,,,Romola,Garai,,,,
Caroline Barker   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Caroline_Barker,1,54,54,FALSE,FALSE,1559,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-11&end=2099-01-01&project=en.wikipedia.org&pages=Caroline_Barker,QCA/Brisbane_QCA_ArtandFeminism_2018,,,,,,,,Ronnie,Fieg,,,,
Carolee Schneemann   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carolee_Schneemann,1,102,102,FALSE,FALSE,79673,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-04&end=2099-01-01&project=en.wikipedia.org&pages=Carolee_Schneemann,Kickstarter/Kickstarter_ArtandFeminism_2018,,,,,,,,Roosevelt,Street,,,,
Carole Roussopoulos   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carole_Roussopoulos,1,268,268,FALSE,FALSE,80,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Carole_Roussopoulos,University_of_San_Francisco_Gleeson_Library/USF_Art_and_Feminism_2018,,,,,,,,Rosa,Martinez,,,,
Carole Frances Lung  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carole_Frances_Lung,7,2481,2401,TRUE,FALSE,51,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2019-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Carole_Frances_Lung,University_of_Virginia/Art_Fem_UVA,,,,,,,,Rosa,Mayreder,,,,
Carole Caroompas   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carole_Caroompas,1,182,182,FALSE,FALSE,69,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-15&end=2099-01-01&project=en.wikipedia.org&pages=Carole_Caroompas,OtisCollege/LA_OtisCollege_ArtAndFeminism_2018,,,,,,,,Rosanne,Somerson,,,,
Carole Byard   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carole_Byard,1,4,4,FALSE,FALSE,1642,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Carole_Byard,Triangle_Arts_Association/BLT_hosts_Art_and_Feminism_2018_at_Triangle,,,,,,,,Rosario,Cabrera,,,,
Carol Wainio   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carol_Wainio,9,1635,1433,FALSE,FALSE,78,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Carol_Wainio,"Ottawa_Art_Gallery/Ottawa_OAG_ArtAndFeminism_2018_(March_8,_2018)",,,,,,,,Rose,B.,Simpson,,,
Carol Littleton   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carol_Littleton,1,348,348,FALSE,FALSE,396,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-06-02&end=2099-01-01&project=en.wikipedia.org&pages=Carol_Littleton,TechKnow_Lab_at_the_Buffalo_Downtown_Central_Library/Women_Direct_-_An_Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Rose,Goldsen,,,,
Carol J. Adams  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carol_J._Adams,1,101,101,FALSE,FALSE,1409,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-29&end=2099-01-01&project=en.wikipedia.org&pages=Carol_J._Adams,University_of_North_Texas/UNT_Art_and_Feminism,,,,,,,,Rose,Maynard,Barton,,,
Carol Flax   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carol_Flax,9,6471,6455,TRUE,FALSE,48,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Carol_Flax,Transylvania_University/Transylvania_Liberal_Arts_and_Feminism,,,,,,,,Rose,Piper,,,,
Carol Ann Carter  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carol_Ann_Carter,4,3459,3295,TRUE,FALSE,44,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Carol_Ann_Carter,Carnegie_Museum_of_Art/Art_and_Feminism_Pittsburgh,,,,,,,,Rosemarie,Tissi,,,,
Carmen Reinhart   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carmen_Reinhart,4,812,812,FALSE,FALSE,17449,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Carmen_Reinhart,Transylvania_University/Transylvania_Liberal_Arts_and_Feminism,,,,,,,,Rosemary,Mayer,,,,
Carmen Gimenez Smith  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carmen_Giménez_Smith,2,187,187,FALSE,FALSE,2824,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-23&end=2099-01-01&project=en.wikipedia.org&pages=Carmen_Giménez_Smith,The_University_of_Arizona/Poetry_Center_ArtAndFeminism_2018,,,,,,,,Rosemary,Radford,Ruether,,,
Carmen de Lavallade  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carmen_de_Lavallade,1,423,423,FALSE,FALSE,3082,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Carmen_de_Lavallade,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Rosi,Braidotti,,,,
Carlota D. EspinoZa  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carlota_D._EspinoZa,4,4327,4326,TRUE,FALSE,38,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Carlota_D._EspinoZa,Leon_Gallery/Denver_Arthyve_ArtAndFeminism_2018,,,,,,,,Rosie,Lee,Tompkins,,,
Carla Gannis   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carla_Gannis,6,2562,2562,FALSE,FALSE,89,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-28&end=2099-01-01&project=en.wikipedia.org&pages=Carla_Gannis,Purdue_University/Purdue_Art_and_Feminism,,,,,,,,Rosina,Wachtmeister,,,,
Carla Accardi   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carla_Accardi,2,0,-159,FALSE,FALSE,318,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Carla_Accardi,WUSTL/STL_ArtandFeminism,,,,,,,,Rosy,Keyser,,,,
Carl Robert Pope  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Carl_Robert_Pope,2,647,647,FALSE,FALSE,1128,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-22&end=2099-01-01&project=en.wikipedia.org&pages=Carl_Robert_Pope,CUNY_Borough_of_Manhattan_Community_College/BMCC_Women's_Herstory_Month,,,,,,,,Roxanne,Martin,,,,
Candy Dawson Boyd  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Candy_Dawson_Boyd,1,44,44,FALSE,FALSE,94,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Candy_Dawson_Boyd,"Phillips_Exeter_Academy/Phillips_Exeter_ArtAndFeminism_2018_(Sunday_March_25,_2018)",,,,,,,,Royall,Tyler,,,,
Candida Hofer   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Candida_Hofer,2,328,328,FALSE,FALSE,12333,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Candida_Höfer,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Ruby,Onyinyechi,Amanze,,,
Candida Alvarez   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Candida_Alvarez,1,4,4,FALSE,FALSE,1766,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Candida_Alvarez,Triangle_Arts_Association/BLT_hosts_Art_and_Feminism_2018_at_Triangle,,,,,,,,Ruby,Ray,,,,
Candice Lin   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Candice_Lin,5,1789,1734,FALSE,FALSE,2547,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-24&end=2099-01-01&project=en.wikipedia.org&pages=Candice_Lin,Jacob_Lawrence_Gallery/Seattle_Jacob_Lawrence_Gallery_AF_2018,,,,,,,,Rukky,Sanda,,,,
Canan Tolon   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Canan_Tolon,8,795,778,FALSE,FALSE,78,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-28&end=2099-01-01&project=en.wikipedia.org&pages=Canan_Tolon,Purdue_University/Purdue_Art_and_Feminism,,,,,,,,Rut,Bryk,,,,
Camilo Him   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Camilo_Him,1,253,253,FALSE,TRUE,183,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-07-20&end=2099-01-01&project=en.wikipedia.org&pages=Camilo_Him,Moscow_Museum_of_Modern_Art/This_Site_is_Under_Revolution,,,,,,,,Ruth,Asawa,,,,
Camille Turner   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Camille_Turner,1,0,-113,FALSE,FALSE,1080,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=Camille_Turner,"Art_Gallery_of_Ontario/Toronto_AGO_Art_and_Feminism_2018_(March_24,_2018)",,,,,,,,Ruth,Chaney,,,,
Camille Rankine   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Camille_Rankine,3,615,615,FALSE,FALSE,171,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-24&end=2099-01-01&project=en.wikipedia.org&pages=Camille_Rankine,Jacob_Lawrence_Gallery/Seattle_Jacob_Lawrence_Gallery_AF_2018,,,,,,,,Ruth,Cuthand,,,,
Camille Norment   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Camille_Norment,1,2260,2260,FALSE,FALSE,126,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-23&end=2099-01-01&project=en.wikipedia.org&pages=Camille_Norment,Penn/Philadelphia_Fisher_ArtandFeminism_2018,,,,,,,,Ruth,Dicker,,,,
Camille Henrot   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Camille_Henrot,1,99,99,FALSE,FALSE,462,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-04&end=2099-01-01&project=en.wikipedia.org&pages=Camille_Henrot,Kickstarter/Kickstarter_ArtandFeminism_2018,,,,,,,,Ruth,E.,Carter,,,
Camille Billops   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Camille_Billops,1,3,3,FALSE,FALSE,5090,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Camille_Billops,Squeaky_Wheel/SQUEAKY_WHEEL_ART_AND_FEMINISM_'18,,,,,,,,Ruth,Laxson,,,,
Caissie Levy   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Caissie_Levy,1,165,165,FALSE,FALSE,9594,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=Caissie_Levy,Hackforge/Windsor_ArtAndFeminism_2018,,,,,,,,Ruth,Sanderson,,,,
Cai Jin   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cai_Jin,2,286,286,FALSE,FALSE,1636,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-07&end=2099-01-01&project=en.wikipedia.org&pages=Cai_Jin,AAA_and_Mplus/Wikipedia_Edit-a-thon_on_Women_Artists_and_Practitioners_in_Asia,,,,,,,,Ruth,Shellhorn,,,,
Cabot Lyford   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Cabot_Lyford,1,63,63,FALSE,FALSE,1057,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Cabot_Lyford,Triangle_Arts_Association/BLT_hosts_Art_and_Feminism_2018_at_Triangle,,,,,,,,Ruth,Simmons,,,,
C. H. Collins Baker ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/C._H._Collins_Baker,1,0,-16,FALSE,FALSE,34,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=C._H._Collins_Baker,MIT/Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Ryan,Harnden,,,,
