Isabel McLaughlin   ,,0,en.wikipedia.org,1,36,36,FALSE,FALSE,83
Isabella Mary Abbott  ,,0,en.wikipedia.org,1,299,299,FALSE,FALSE,4139
Isabella Rossellini   ,,0,en.wikipedia.org,1,388,388,FALSE,FALSE,90519
Isabelle Borg   ,,0,en.wikipedia.org,6,4396,4396,TRUE,FALSE,452
Isabelle Johnson   ,,0,en.wikipedia.org,16,3737,3421,FALSE,FALSE,673
Isabelle Olsson (designer)  ,,0,en.wikipedia.org,1,310,310,FALSE,FALSE,107
Isabelle Pauwels   ,,0,en.wikipedia.org,1,67,67,FALSE,FALSE,108
Isadora Duncan   ,,0,en.wikipedia.org,1,55,55,FALSE,FALSE,553172
Isadora Newman   ,,0,en.wikipedia.org,21,3664,3634,TRUE,FALSE,0
Isobel Graham Finlayson  ,,0,en.wikipedia.org,1,1427,1427,FALSE,FALSE,12
Israel Kamakawiwoole   ,,0,en.wikipedia.org,1,35,35,FALSE,FALSE,0
Itsuko Hasegawa   ,,0,en.wikipedia.org,1,248,248,FALSE,FALSE,383
Ivan Monforte   ,,0,en.wikipedia.org,1,689,689,FALSE,FALSE,148
Ivy Ma   ,,0,en.wikipedia.org,71,29758,29284,TRUE,FALSE,1272
Iwona Blazwick   ,,0,en.wikipedia.org,9,2981,2975,FALSE,FALSE,344
J. Eugene Grigsby  ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,73
J.S. Anna Liddiard  ,,0,en.wikipedia.org,1,3685,3685,TRUE,FALSE,252
Ja'Tovia Gary   ,,0,en.wikipedia.org,5,2566,2128,TRUE,FALSE,1559
Jacci Gresham   ,,0,en.wikipedia.org,4,1010,1010,FALSE,FALSE,1710
Jack Andraka   ,,0,en.wikipedia.org,1,29,29,FALSE,FALSE,6234
Jack Lenor Larsen  ,,0,en.wikipedia.org,2,426,426,FALSE,FALSE,860
Jacki Parry   ,,0,en.wikipedia.org,2,4967,4967,TRUE,FALSE,69
Jackie Appiah   ,,0,en.wikipedia.org,1,14,14,FALSE,FALSE,104369
Jackie Ferrara   ,,0,en.wikipedia.org,1,4066,4066,FALSE,FALSE,82
Jackson Pollock   ,,0,en.wikipedia.org,1,367,367,FALSE,FALSE,70579
Jaclyn Hill   ,,0,en.wikipedia.org,2,356,328,FALSE,FALSE,364280
Jacob Frydman   ,,0,en.wikipedia.org,2,46,-380,FALSE,FALSE,436
Jacoba van Velde  ,,0,en.wikipedia.org,1,649,649,FALSE,FALSE,38
Jacqueline Winsor   ,,0,en.wikipedia.org,3,20,-6,FALSE,FALSE,165
Jacques Philippe de Choiseul-Stainville ,,0,en.wikipedia.org,1,11,11,FALSE,FALSE,69
Jae Jarrell   ,,0,en.wikipedia.org,1,0,-30,FALSE,FALSE,2196
Jaime Angelopoulos   ,,0,en.wikipedia.org,11,5192,5192,TRUE,FALSE,54
Jaimie Isaac   ,,0,en.wikipedia.org,7,6426,6205,TRUE,FALSE,136
Jamelie Hassan   ,,0,en.wikipedia.org,1,8,8,FALSE,FALSE,1310
James Baldwin   ,,0,en.wikipedia.org,2,202,191,FALSE,FALSE,276222
James Monroe   ,,0,en.wikipedia.org,1,3,3,FALSE,FALSE,83970
Jami Porter Lara  ,,0,en.wikipedia.org,2,363,363,FALSE,FALSE,1334
Jamie Okuma   ,,0,en.wikipedia.org,2,219,219,FALSE,FALSE,232
Jan Gerrit van Gelder ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,25
Jan Peacock   ,,0,en.wikipedia.org,2,69,3,FALSE,FALSE,67
Jana Sterbak   ,,0,en.wikipedia.org,2,328,328,FALSE,FALSE,716
Jane Bragg Pitman  ,,0,en.wikipedia.org,2,0,-344,FALSE,FALSE,62
Jane Dyer   ,,0,en.wikipedia.org,2,724,724,FALSE,FALSE,57
Jane Haskell   ,,0,en.wikipedia.org,6,2329,2329,TRUE,FALSE,29
Jane Jensen   ,,0,en.wikipedia.org,3,1008,1008,FALSE,FALSE,1456
Jane Kasumba   ,,0,en.wikipedia.org,5,575,574,TRUE,FALSE,177
Jane Kenyon   ,,0,en.wikipedia.org,1,412,412,FALSE,FALSE,1046
Jane Maria Bowkett  ,,0,en.wikipedia.org,2,6495,6495,TRUE,FALSE,55
Jane Reece (photographer)  ,,0,en.wikipedia.org,4,1611,1608,FALSE,FALSE,222
Janella Salvador   ,,0,en.wikipedia.org,1,0,-5,FALSE,FALSE,13654
Janet Beecher   ,,0,en.wikipedia.org,1,5,5,FALSE,FALSE,649
Janet Delaney   ,,0,en.wikipedia.org,1,60,60,FALSE,FALSE,59
Janet Henry   ,,0,en.wikipedia.org,2,55,55,FALSE,FALSE,105
Janet Sobel   ,,0,en.wikipedia.org,1,83,83,FALSE,FALSE,1016
Janet Toro   ,,0,en.wikipedia.org,1,584,584,TRUE,FALSE,280
Jaqueline Tyrwhitt   ,,0,en.wikipedia.org,2,287,287,FALSE,FALSE,129
Jason Blum   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,38076
Javier Peres   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,1086
Jean Beadle   ,,0,en.wikipedia.org,1,40,40,FALSE,FALSE,846
Jean Blackwell Hutson  ,,0,en.wikipedia.org,2,9,0,FALSE,FALSE,387
Jean Bony   ,,0,en.wikipedia.org,1,0,-14,FALSE,FALSE,37
Jean Pedrick   ,,0,en.wikipedia.org,2,1211,1211,TRUE,FALSE,17
Jean Shin   ,,0,en.wikipedia.org,4,2996,1755,FALSE,FALSE,2123
Jean Sutherland Boggs  ,,0,en.wikipedia.org,1,0,-46,FALSE,FALSE,77
Jean Zaleski   ,,0,en.wikipedia.org,9,1853,1714,TRUE,FALSE,496
Jean-Marie Obin   ,,0,en.wikipedia.org,3,1349,1349,TRUE,FALSE,184
Jean-Michel Basquiat   ,,0,en.wikipedia.org,4,16,16,FALSE,FALSE,612182
Jeanette Yanikian   ,,0,en.wikipedia.org,1,3379,3379,TRUE,FALSE,50
Jeanna Bauck   ,,0,en.wikipedia.org,1,3856,3856,FALSE,FALSE,119
Jeanne Gang   ,,0,en.wikipedia.org,1,486,486,FALSE,FALSE,2356
Jeanne Mammen   ,,0,en.wikipedia.org,4,471,415,FALSE,FALSE,480
Jeanne Paquin   ,,0,en.wikipedia.org,1,257,257,FALSE,FALSE,1349
Jeanne-Marie Ruth-Rolland   ,,0,en.wikipedia.org,1,572,572,FALSE,FALSE,84
Jeannette Armstrong   ,,0,en.wikipedia.org,1,257,257,FALSE,FALSE,14130
Jeannie Baker   ,,0,en.wikipedia.org,2,126,126,FALSE,FALSE,634
Jeannie Thib   ,,0,en.wikipedia.org,2,281,0,FALSE,FALSE,16
Jee-Young Lee (artist)  ,,0,en.wikipedia.org,1,52,52,TRUE,FALSE,9
JeeYoung Lee   ,,0,en.wikipedia.org,4,1379,1379,TRUE,FALSE,2427
Jemila Abdulai   ,,0,en.wikipedia.org,6,1010,1010,TRUE,FALSE,1510
Jen Hofer   ,,0,en.wikipedia.org,12,2006,1780,FALSE,FALSE,48
Jen Mann   ,,0,en.wikipedia.org,4,3408,3408,FALSE,FALSE,184
Jeneen Frei Njootli  ,,0,en.wikipedia.org,6,2356,2027,FALSE,FALSE,2732
Jenni Rivera   ,,0,en.wikipedia.org,1,0,-4,FALSE,FALSE,39630
Jenni Sorkin   ,,0,en.wikipedia.org,1,28,28,FALSE,FALSE,163
Jennie Alexander   ,,0,en.wikipedia.org,3,18613,18574,TRUE,FALSE,3175
Jennie Brand-Miller   ,,0,en.wikipedia.org,1,236,236,FALSE,FALSE,144
Jennie C. Jones  ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,2366
Jennifer Baumgardner   ,,0,en.wikipedia.org,1,256,256,FALSE,FALSE,942
Jennifer Herd   ,,0,en.wikipedia.org,8,6286,5932,TRUE,FALSE,369
Jennifer Monson   ,,0,en.wikipedia.org,1,32,32,FALSE,FALSE,43
Jennifer Morla   ,,0,en.wikipedia.org,3,673,673,FALSE,FALSE,1427
Jennifer Weih   ,,0,en.wikipedia.org,1,114,114,FALSE,FALSE,355
Jenny Holzer   ,,0,en.wikipedia.org,1,282,282,FALSE,FALSE,91154
Jerry Saltz   ,,0,en.wikipedia.org,4,290,289,FALSE,FALSE,4468
Jessamyn Lovell   ,,0,en.wikipedia.org,1,66,66,FALSE,FALSE,36
Jessi (musician)   ,,0,en.wikipedia.org,4,343,343,FALSE,FALSE,27209
Jessica Dismorr   ,,0,en.wikipedia.org,1,191,191,FALSE,FALSE,212
Jessica Hagedorn   ,,0,en.wikipedia.org,5,2112,2112,FALSE,FALSE,17255
Jessica Helfand   ,,0,en.wikipedia.org,1,706,706,FALSE,FALSE,294
Jessica Hische   ,,0,en.wikipedia.org,2,152,152,FALSE,FALSE,12107
Jessica Jones   ,,0,en.wikipedia.org,1,71,71,FALSE,FALSE,371560
Jessica McClintock   ,,0,en.wikipedia.org,9,1313,499,FALSE,FALSE,1280
Jessica Nicoll   ,,0,en.wikipedia.org,6,10043,9996,TRUE,FALSE,54
Jessica Powers   ,,0,en.wikipedia.org,1,91,91,FALSE,FALSE,194
Jessica Sabogal   ,,0,en.wikipedia.org,1,200,200,FALSE,FALSE,1222
Jessie Ace and Margaret Wright,,0,en.wikipedia.org,1,2,2,FALSE,FALSE,244
Jesusa Rodriguez   ,,0,en.wikipedia.org,1,139,139,FALSE,FALSE,5021
Jewyo Rhii   ,,0,en.wikipedia.org,1,297,297,FALSE,FALSE,487
Jhangra    ,,0,en.wikipedia.org,3,3,-31,FALSE,FALSE,46
Jill Krementz   ,,0,en.wikipedia.org,1,501,501,FALSE,FALSE,2049
Jillian Keiley   ,,0,en.wikipedia.org,3,12,12,FALSE,FALSE,33
Jin Soo Kim  ,,0,en.wikipedia.org,2,1089,1005,FALSE,FALSE,2890
Jo Bauer-Stumpff   ,,0,en.wikipedia.org,1,20,20,FALSE,FALSE,262
Jo Spence   ,,0,en.wikipedia.org,2,702,702,FALSE,FALSE,403
Joan Dickinson   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,746
Joan Jonas   ,,0,en.wikipedia.org,1,115,115,FALSE,FALSE,5167
Joan Kelly   ,,0,en.wikipedia.org,8,156,-411,FALSE,FALSE,508
Joan Leitzel   ,,0,en.wikipedia.org,2,363,363,FALSE,FALSE,46
Joan Robinson   ,,0,en.wikipedia.org,6,13493,13489,FALSE,FALSE,49921
Joan Semmel   ,,0,en.wikipedia.org,1,1067,1067,FALSE,FALSE,8226
Joanna Estep   ,,0,en.wikipedia.org,1,104,104,FALSE,FALSE,31
Joanna Gleason   ,,0,en.wikipedia.org,1,137,137,FALSE,FALSE,11457
Joanne Robertson   ,,0,en.wikipedia.org,7,5783,5783,TRUE,FALSE,125
Jodi Picoult   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,14696
Joe Overstreet   ,,0,en.wikipedia.org,1,598,598,FALSE,FALSE,252
Johanna Billing   ,,0,en.wikipedia.org,2,571,571,FALSE,FALSE,37
Johanna Drucker   ,,0,en.wikipedia.org,2,377,377,FALSE,FALSE,681
Johannes Boehlau   ,,0,en.wikipedia.org,1,0,-12,FALSE,FALSE,14
John Akomfrah   ,,0,en.wikipedia.org,2,60,60,FALSE,FALSE,16604
John Boardman (art historian) ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,431
John J. O'Connor (artist) ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,483
John Munch   ,,0,en.wikipedia.org,1,0,-83,FALSE,FALSE,15455
John P. O'Neill  ,,0,en.wikipedia.org,1,0,-1216,FALSE,FALSE,104168
John Vidal   ,,0,en.wikipedia.org,1,20,20,FALSE,FALSE,573
John William Draper  ,,0,en.wikipedia.org,1,7,7,FALSE,FALSE,2328
John Willinsky   ,,0,en.wikipedia.org,1,38,38,FALSE,FALSE,284
Johnnetta Betsch   ,,0,en.wikipedia.org,1,28,28,TRUE,FALSE,1
Johnnetta Cole   ,,0,en.wikipedia.org,6,1623,1594,FALSE,FALSE,18164
Johnnie Garry   ,,0,en.wikipedia.org,1,15,15,FALSE,FALSE,293
Joke Silva   ,,0,en.wikipedia.org,3,736,736,FALSE,FALSE,2733
Jolene Rickard   ,,0,en.wikipedia.org,2,874,874,FALSE,FALSE,195
Jon Lukas   ,,0,en.wikipedia.org,1,84,84,FALSE,FALSE,146
Jonas Balan   ,,0,en.wikipedia.org,4,3460,3460,TRUE,FALSE,76
Jones Hall   ,,0,en.wikipedia.org,1,0,-34,FALSE,FALSE,416
Jonny Harris   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,4759
Jorge Luis Borges  ,,0,en.wikipedia.org,1,183,183,FALSE,FALSE,38164
Jori Smith   ,,0,en.wikipedia.org,1,421,421,FALSE,FALSE,104
Jose de Mazarredo y Salazar,,0,en.wikipedia.org,1,7,7,FALSE,FALSE,110
Jose Manuel Mireles Valverde ,,0,en.wikipedia.org,2,0,-3,FALSE,FALSE,16903
Josefina Aguilar   ,,0,en.wikipedia.org,4,611,389,FALSE,FALSE,1973
Joseph Archer Crowe  ,,0,en.wikipedia.org,1,40,40,FALSE,FALSE,124
Joseph Delaney (artist)  ,,0,en.wikipedia.org,1,462,462,FALSE,FALSE,233
Joseph Wilfrid Daleus  ,,0,en.wikipedia.org,3,3419,3419,TRUE,FALSE,45
Josephine Bakhita   ,,0,en.wikipedia.org,2,521,521,FALSE,FALSE,58258
Josephine Hale   ,,0,en.wikipedia.org,6,9561,9496,TRUE,FALSE,49
Josephine Mandamin   ,,0,en.wikipedia.org,2,75,75,FALSE,FALSE,4671
Joyce Carol Oates  ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,282792
Joyce J. Scott  ,,0,en.wikipedia.org,5,354,-38,FALSE,FALSE,7006
Joyce Maynard   ,,0,en.wikipedia.org,1,288,288,FALSE,FALSE,5036
Joyce Neimanas   ,,0,en.wikipedia.org,2,177,177,FALSE,FALSE,960
Juana de Ibarbourou  ,,0,en.wikipedia.org,1,0,-5,FALSE,FALSE,1523
Juana Ines de la Cruz,,0,en.wikipedia.org,1,577,577,FALSE,FALSE,48736
Judith Barry   ,,0,en.wikipedia.org,1,0,-3,FALSE,FALSE,74
Judith Bernstein   ,,0,en.wikipedia.org,1,318,318,FALSE,FALSE,313
Judith Butler   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,478573
Judith E. Stein  ,,0,en.wikipedia.org,2,1310,1310,FALSE,FALSE,118
Judith Estrin   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,221
Judith Lodge   ,,0,en.wikipedia.org,6,11952,11946,TRUE,FALSE,567
Judith Margolis   ,,0,en.wikipedia.org,8,1023,1023,FALSE,FALSE,0
Judith Nabakooba   ,,0,en.wikipedia.org,9,1108,575,FALSE,FALSE,89
Judith Schaechter   ,,0,en.wikipedia.org,2,1275,1275,FALSE,FALSE,2596
Judith Shea   ,,0,en.wikipedia.org,3,1471,1383,FALSE,FALSE,99
Judy Chicago   ,,0,en.wikipedia.org,5,1006,983,FALSE,FALSE,86310
Judy Fox   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,1116
Juleen Compton   ,,0,en.wikipedia.org,1,1494,1494,TRUE,FALSE,145
Jules T. Allen  ,,0,en.wikipedia.org,1,34,34,FALSE,FALSE,205
Julia Couzens   ,,0,en.wikipedia.org,1,121,121,FALSE,FALSE,618
Julia Feyrer   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,642
Julia Jacquette   ,,0,en.wikipedia.org,1,73,73,FALSE,FALSE,532
Julia Margaret Cameron  ,,0,en.wikipedia.org,1,105,105,FALSE,FALSE,107752
Julia Morgan   ,,0,en.wikipedia.org,1,396,396,FALSE,FALSE,79151
Julian Abele   ,,0,en.wikipedia.org,1,28,28,FALSE,FALSE,2734
Juliana Huxtable   ,,0,en.wikipedia.org,1,2,2,FALSE,FALSE,16498
Juliana R. Force  ,,0,en.wikipedia.org,3,239,163,FALSE,FALSE,105
Julie Apap   ,,0,en.wikipedia.org,2,1887,1884,TRUE,FALSE,78
Julie Fragar   ,,0,en.wikipedia.org,2,3858,3858,TRUE,FALSE,24
Juliet Wilson-Bareau   ,,0,en.wikipedia.org,1,0,0,FALSE,FALSE,0
June Jordan   ,,0,en.wikipedia.org,1,0,-1315,FALSE,FALSE,2930
Justus Brinckmann   ,,0,en.wikipedia.org,1,0,-12,FALSE,FALSE,50
Kali Uchis   ,,0,en.wikipedia.org,2,377,372,FALSE,FALSE,56448
Kalliope Amorphous   ,,0,en.wikipedia.org,1,38,38,FALSE,FALSE,107
Kalup Linzy   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,2899
Kambui Olujimi   ,,0,en.wikipedia.org,4,8,8,FALSE,FALSE,1083
Kameelah Janan Rasheed  ,,0,en.wikipedia.org,8,2190,1002,FALSE,FALSE,276
Kanchan Wali-Richardson   ,,0,en.wikipedia.org,1,8,8,FALSE,FALSE,1762
Kao Kalia Yang  ,,0,en.wikipedia.org,2,105,67,FALSE,FALSE,921
Kara Walker   ,,0,en.wikipedia.org,4,570,570,FALSE,FALSE,123859
Karen Archey   ,,0,en.wikipedia.org,1,5096,5096,FALSE,FALSE,47
Karen Berger   ,,0,en.wikipedia.org,2,418,418,FALSE,FALSE,769
Karen Blixen   ,,0,en.wikipedia.org,1,2,2,FALSE,FALSE,17768
Karen Guthrie   ,,0,en.wikipedia.org,1,169,169,FALSE,FALSE,55
Karen Russell   ,,0,en.wikipedia.org,1,269,269,FALSE,FALSE,1743
Karen Walker (designer)  ,,0,en.wikipedia.org,1,311,311,FALSE,FALSE,467
Karlyn Kohrs Campbell  ,,0,en.wikipedia.org,2,1732,1732,FALSE,FALSE,414
Kaspar Hauser   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,16579
Katarzyna Kozyra   ,,0,en.wikipedia.org,4,912,822,FALSE,FALSE,182
Kate Beaton   ,,0,en.wikipedia.org,1,169,169,FALSE,FALSE,1184
Kate Craig   ,,0,en.wikipedia.org,1,1967,1967,FALSE,FALSE,64
Kate Henshaw   ,,0,en.wikipedia.org,1,733,733,FALSE,FALSE,3092
Kate Just   ,,0,en.wikipedia.org,1,3173,3173,FALSE,FALSE,46
Kate Lynch   ,,0,en.wikipedia.org,1,0,-160,FALSE,FALSE,45674
Kate Matthews   ,,0,en.wikipedia.org,1,580,580,FALSE,FALSE,82
Katharine Kuh   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,74
Katharine McCook Knox  ,,0,en.wikipedia.org,10,3861,3623,FALSE,FALSE,47
Katharine Sergeant Angell White ,,0,en.wikipedia.org,1,27,27,FALSE,FALSE,2014
Katherine Bashford   ,,0,en.wikipedia.org,1,41,41,FALSE,FALSE,45
Katherine Gray   ,,0,en.wikipedia.org,2,1328,1328,FALSE,FALSE,202
Katherine McCoy   ,,0,en.wikipedia.org,1,362,362,FALSE,FALSE,401
Katherine Sophie Dreier  ,,0,en.wikipedia.org,1,0,-75,FALSE,FALSE,3302
Kathleen Allen   ,,0,en.wikipedia.org,1,1171,1171,FALSE,FALSE,72
Kathleen Hall Jamieson  ,,0,en.wikipedia.org,7,3287,3280,FALSE,FALSE,29016
Kathleen Ritter   ,,0,en.wikipedia.org,4,7710,7710,TRUE,FALSE,53
Kathleen Treseder   ,,0,en.wikipedia.org,6,2784,2784,TRUE,FALSE,137
Kathy Acker   ,,0,en.wikipedia.org,1,216,216,FALSE,FALSE,24323
Kathy D'arcy   ,,0,en.wikipedia.org,1,5178,5178,TRUE,FALSE,123
Kathy Rose   ,,0,en.wikipedia.org,1,23,23,FALSE,FALSE,113
Kathy Ryan   ,,0,en.wikipedia.org,1,892,892,FALSE,FALSE,152
Kathy Slade   ,,0,en.wikipedia.org,2,767,767,FALSE,FALSE,67
Kati Horna   ,,0,en.wikipedia.org,2,313,313,FALSE,FALSE,365
Katie Taft   ,,0,en.wikipedia.org,1,53,53,FALSE,FALSE,30
Katja Tukiainen   ,,0,en.wikipedia.org,1,3,3,FALSE,FALSE,40
Katy Grannan   ,,0,en.wikipedia.org,4,1219,1219,FALSE,FALSE,336
Kaveri Gopalakrishnan   ,,0,en.wikipedia.org,3,6450,6375,TRUE,FALSE,163
Kay Kinsman   ,,0,en.wikipedia.org,3,1537,1439,FALSE,FALSE,80
Kay Sage   ,,0,en.wikipedia.org,2,245,192,FALSE,FALSE,1205
Kay WalkingStick   ,,0,en.wikipedia.org,1,12,12,FALSE,FALSE,299
Keeanga-Yamahtta Taylor   ,,0,en.wikipedia.org,3,843,843,FALSE,FALSE,776
Kelly Mark   ,,0,en.wikipedia.org,1,902,902,FALSE,FALSE,141
Kelly Sue DeConnick  ,,0,en.wikipedia.org,2,86,86,FALSE,FALSE,72722
Keltie Ferris   ,,0,en.wikipedia.org,3,2179,2179,TRUE,FALSE,143
Kema Chikwe   ,,0,en.wikipedia.org,1,0,-1,FALSE,FALSE,306
Ken Gonzales-Day   ,,0,en.wikipedia.org,1,1268,1268,FALSE,FALSE,144
Kenneth Clark   ,,0,en.wikipedia.org,1,0,-32,FALSE,FALSE,7991
Kenneth Hayes Miller  ,,0,en.wikipedia.org,1,34,34,FALSE,FALSE,224
Kenojuak Ashevak   ,,0,en.wikipedia.org,1,551,551,FALSE,FALSE,1350
Kenyatta A.C. Hinkle  ,,0,en.wikipedia.org,10,2377,2274,FALSE,FALSE,1761
Keri Hulme   ,,0,en.wikipedia.org,9,2307,2305,FALSE,FALSE,1644
Kerry Freedman   ,,0,en.wikipedia.org,6,7402,7402,TRUE,FALSE,154
Ketaki Pimpalkhare   ,,0,en.wikipedia.org,3,2372,2372,FALSE,FALSE,78
Kevin Jerome Everson  ,,0,en.wikipedia.org,1,4625,4625,TRUE,FALSE,282
Kevin Red Star  ,,0,en.wikipedia.org,1,37,37,FALSE,FALSE,233
Kevin Sampson (artist)  ,,0,en.wikipedia.org,5,756,727,FALSE,FALSE,73
Khondokar Abdul Baten  ,,0,en.wikipedia.org,1,2733,2733,TRUE,FALSE,34
Kia LaBeija   ,,0,en.wikipedia.org,7,24454,4120,TRUE,FALSE,34177
Kim Anno   ,,0,en.wikipedia.org,1,1150,1150,FALSE,FALSE,75
Kim Stringfellow   ,,0,en.wikipedia.org,18,15213,10701,FALSE,FALSE,2027
Kim Warp   ,,0,en.wikipedia.org,3,2433,2433,FALSE,FALSE,35
Kimberly Drew   ,,0,en.wikipedia.org,10,3086,2650,FALSE,FALSE,9417
Kimberly Phillips   ,,0,en.wikipedia.org,2,0,-73,FALSE,FALSE,769
Kimberly Reed   ,,0,en.wikipedia.org,2,1336,1336,TRUE,FALSE,254
Kimberly W. Anderson  ,,0,en.wikipedia.org,3,7710,7710,TRUE,FALSE,198
Kimiko Hahn   ,,0,en.wikipedia.org,1,464,464,FALSE,FALSE,6971
Kira Lynn Harris  ,,0,en.wikipedia.org,6,162,162,FALSE,FALSE,711
Kirsten Saxton   ,,0,en.wikipedia.org,13,4505,4505,TRUE,FALSE,99
Klara Novikova   ,,0,en.wikipedia.org,1,7,7,FALSE,FALSE,248
Klaus Berger (art historian) ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,27
Kothrud    ,,0,en.wikipedia.org,3,0,-132,FALSE,FALSE,1860
Kotomi Aoki   ,,0,en.wikipedia.org,1,24,24,FALSE,FALSE,5570
Krista Belle Stewart  ,,0,en.wikipedia.org,1,394,394,TRUE,FALSE,56
Kristin Congdon   ,,0,en.wikipedia.org,1,412,412,TRUE,FALSE,738
Kristine Aono   ,,0,en.wikipedia.org,2,386,335,FALSE,FALSE,40
Kristjana Gunnars   ,,0,en.wikipedia.org,8,1644,1177,FALSE,FALSE,144
Ksenia Sobchak   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,132705
Kumi Yamashita   ,,0,en.wikipedia.org,3,1667,1667,FALSE,FALSE,949
Kurt Zoege von Manteuffel ,,0,en.wikipedia.org,1,24,24,FALSE,FALSE,20
Kwame Brathwaite   ,,0,en.wikipedia.org,2,2667,2667,TRUE,FALSE,1649
Kweku Elliot   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,181
Kwok Mang Ho  ,,0,en.wikipedia.org,1,39,39,FALSE,FALSE,344
L.J. Roberts   ,,0,en.wikipedia.org,2,768,768,FALSE,FALSE,1282
Ladi'Sasha Jones   ,,0,en.wikipedia.org,5,1391,1391,TRUE,FALSE,26
Lady Mary Louisa Lambton ,,0,en.wikipedia.org,3,1326,1326,TRUE,FALSE,89
Lady Pink   ,,0,en.wikipedia.org,5,1032,-429,FALSE,FALSE,28106
Laerte    ,,0,en.wikipedia.org,1,20,20,FALSE,FALSE,1031
Laila Shawa   ,,0,en.wikipedia.org,1,17,17,FALSE,FALSE,2527
Laiwan    ,,0,en.wikipedia.org,4,348,348,FALSE,FALSE,529
Lalita Lajmi   ,,0,en.wikipedia.org,1,4352,4352,FALSE,FALSE,56518
Lara Elena Donnelly  ,,0,en.wikipedia.org,11,4130,4108,TRUE,FALSE,1337
Larry Beinhart   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,340
Lasker Rink   ,,0,en.wikipedia.org,1,0,0,FALSE,FALSE,1008
LaToya Ruby Frazier  ,,0,en.wikipedia.org,1,145,145,FALSE,FALSE,6577
Laura Adams Armer  ,,0,en.wikipedia.org,2,512,512,FALSE,FALSE,114
Laura Dean (choreographer)  ,,0,en.wikipedia.org,3,793,793,FALSE,FALSE,2161
Laura Hill Chapman  ,,0,en.wikipedia.org,1,256,256,TRUE,FALSE,594
Laura McPhee   ,,0,en.wikipedia.org,12,10950,10409,FALSE,FALSE,2759
Laura Muntz Lyall  ,,0,en.wikipedia.org,2,226,226,FALSE,FALSE,292
Laura Schiff Bean  ,,0,en.wikipedia.org,2,833,833,TRUE,FALSE,565
Laura Vickerson   ,,0,en.wikipedia.org,16,2707,2634,FALSE,FALSE,35
Laura Weidman Powers  ,,0,en.wikipedia.org,4,1803,1663,FALSE,FALSE,73
Laura Whitcomb   ,,0,en.wikipedia.org,1,953,953,FALSE,FALSE,83
Laura Wilson (photographer)  ,,0,en.wikipedia.org,8,4302,4302,FALSE,FALSE,10097
Laurace James   ,,0,en.wikipedia.org,9,724,707,TRUE,FALSE,60
Lauren Daigle   ,,0,en.wikipedia.org,4,1037,1036,FALSE,FALSE,46867
Lauren Elder   ,,0,en.wikipedia.org,1,67,67,FALSE,FALSE,490
Lauren Woods   ,,0,en.wikipedia.org,7,2104,2104,TRUE,FALSE,408
Laurie Anderson   ,,0,en.wikipedia.org,1,57,57,FALSE,FALSE,284810
Laurie Rosenwald   ,,0,en.wikipedia.org,1,20,20,FALSE,FALSE,28
Laurie Simmons   ,,0,en.wikipedia.org,3,293,293,FALSE,FALSE,4719
Lavinia Fontana   ,,0,en.wikipedia.org,3,912,912,FALSE,FALSE,45264
Lawrence Argent   ,,0,en.wikipedia.org,2,206,206,FALSE,FALSE,130
Laylah Ali   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,6966
Leah Barclay   ,,0,en.wikipedia.org,14,6364,5631,TRUE,FALSE,75
Lee Bontecou   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,15844
Lee Krasner   ,,0,en.wikipedia.org,3,77,-2071,FALSE,FALSE,161219
Leesa Streifler   ,,0,en.wikipedia.org,2,12,12,FALSE,FALSE,33
Leilah Weinraub   ,,0,en.wikipedia.org,1,4545,4545,TRUE,FALSE,238
Lela Autio   ,,0,en.wikipedia.org,2,0,-9,FALSE,FALSE,25
Lena Atti   ,,0,en.wikipedia.org,2,2172,2172,TRUE,FALSE,161
Lenore Tawney   ,,0,en.wikipedia.org,2,0,-185,FALSE,FALSE,5709
Leon Katz   ,,0,en.wikipedia.org,2,0,-456,FALSE,FALSE,103
